star_score,reple
9,가벼운 마음으로 보는 킬링타임용으로 제격. 상업영화도 이정도로만 만들면 영화값이 아깝진 않을듯.. 아쉬운 부분도 확실히 있었지만 캐릭터만큼은 맛깔나게 잘 살림. 김윤석과 김혜수 전지현 연기보는 재미도 쏠쏠했음.
10,전지현굳굳
8,재밌어요
10,아따김수현잘생겼다
10,재밌어요..! 제 취향인진 모르겠지만 임달화씨 멋있었어요ㅋㅋ
뮤지컬 쉬 러브즈 미
10,졸라 잼있음 한번 보세요
10,스파이더맨 대신 이거 보길 잘했다 생각 드실겁니다 ㅎ 아날로그 사랑에 빠지게하는  영화
9,내용도 재밌고 넘버도 좋네요. 무엇보다 달달해서 좋았어요
10,음악과 연기에 너무 반해버렸네요! 강추강추!^^
8,"로맨틱하고 달콤한 러브스토리, 재미있게 보았습니다."
10,정말 강추에요 꼭 보세요
8,공연장에 있는듯해 박수 찰 뻔 했어요.. 너무유쾌하고 재밌어요.. 그리고 크리스마스 되기전에 가까운곳 에서 인연을 찾아봐야 겠어요.. 사랑하고 싶은 영화였어요~~^^
7,초반부는 조금 지루할 수 있는데 뒤로 갈수록 재밌어집니다.가벼운 뮤지컬 한편 본 기분입니다.음악은 오케스트라가 뮤지컬을 할 때 즉석에서 연주를 해서그런지 정말 좋았습니다. 그렇지만 원작을 스크린에 담아내는건 조금 한계가 있었던 것 같습니다.
10,재밌게 봤어요ㅋㅋㅋ 추천
10,다운받아 보았지만 정말 최고다
미션
10,"기자/평론가 평들 진짜 한심하다,,, 삐뚤어지고 편협한 시각을 버리시길,,, 도대체 어떤 영화를 봐야 서구중심적이라는 느낌이 안들겠는가,,,"
10,"`영화평론가` 황진미 씨 아~주 유명하시지, 자기중심적 사고방식의 선두주자께서 저런 리뷰 남기시니 아이러니하면서도궁금하네요, 평소에 과연 얼마나 남들을 위해 사셨는지"
10,정말 자기중심적인 것은 황진미 자네일쎄..
8,ㅋㅋㅋ 황진미 저런 사람은 진짜 웃기는 사람이네 ㅋㅋ 누가 누구보러 반성하라는겨.. 저기 나오는 저 선교사들의 발톱에 때만도 못한 존재가..아무리 막장 개독들이 많다지만 그게 전부인줄 아는 무식은 삼가시길. 무조건 종교를 까면 지적으로 우월한줄 아네
9,이런 명작을 이제서야 보다니....
10,멍에를 지며 눈물로 속죄하는 멘도자의  모습에서 내가 가야 할 길을  보았다.
7,여기 기자 평론가집단은 수준이하...영화가 실화를 바탕으로 종교과 정치의 대립을 보여주고 있음에도 내용은 무시한째 개인의 개똥철학이나 늘어 놓다니.. 모든 재앙은 종교로부터가 아니라 당신들로 부터 온다.. 당신들 이웃에게나 평화를 좀 주는 것이 .
7,"영화 평점은 그냥  본인이 영화를 보고 그  느낌, 감동, 생각을 종합해서 주는 것이지 남의 (특히, 평론가들) 평점에 대한 평점을 주는 것이 아니라고 생각해요~"
10,와인 쳐마시면서 누벨바그가 어떻네 타란티노가 어떻네 떠들고 있을 평론가들이 서구중심 영화니 어쩌니 육갑들 떨고 있다
10,무력이 옳다면 사랑이 설자리가 없소...사랑이 무엇인지 다시금 일깨워준 영화.
미스 사이공: 25주년 특별 공연
10,정말 최고 ㅠㅠ 홍광호도 대단합니다 저런 무대에 함께했다는게 자랑스러워요
10,댓글에 연기칭찬은 홍광호뿐인데 역시 홍광호는 정말 멋있었는데 무엇보다 이뮤지컬 여주인공이 진짜 인상깊어요.목소리가 정말좋고 연기도 좋은데 이 뮤지컬이 데뷔무대라는게 전혀 안믿길정도로요.보시면 후회 절대 없으실거예요 진짜로!
9,조금만 멀리서 찍으면 정말 완벽했을듯해요하지만 그만큼 배우들의 표정연기랑 무대 디테일을 봐서 좋았습니다관람전에 줄거리를 보고 갔는데 별로 마음에 안드는 얘기였지만  기대없이 봐서 그런지 더 재미있었습니다
10,역시 홍광호네요. 독보적인 목소리 짱!!!스케일도 크고 짜임도 알차고  뮤지컬을 영화극장에서 봐도 손색이 없네요.
10,짧지만 강렬한 홍광호.
10,최고!! 현장에서 봤으면 더 좋았을 듯...
10,미스 사이공을 스크린으로 보게 되다니 감동ㅠㅠㅠ 그리고 홍광호 배우님  하트...♡
10,템은 누가봐도 홍광호 아들 아닌가요ㅎㅎㅎ 엔지니어 너무 잘함
9,공연 5분인터미션 갈라쇼 순서로 진행되고 너무 좋았습니다 :)
10,나도모르게 박수치려 손이 몄번이나 올르락 내리락 했는지 모른다..누구하나 최고아닌사람이 없다..
미져리
10,네이버 미친 ㅋㅋㅋ 스포 다 적어놨네
10,진짜 재밌게 무섭다
10,보는 내내 실제 내가 앤에게 벗어나고 싶은 스트레스까지 오는.. 그만큼 배우들의 연기도 일품이요. 흡입력도 일품인 스릴러.
10,보안관 할부지 넘 허무하게 가심 ㅠ
9,한참 전에 본 영화인데 여기 남자주인공이 대부에 나온 소니역 배우였다니... 아무튼 영화 재미남. 스릴감 대박!
10,이런게 스릴러지.. 무서운게아니라 두려운것!
8,"소설 속 인물 미저리는 그녀가 꿈꾸는 자기 자신, 그녀가 키우는 돼지 미저리는 그녀가 생각하는 실제의 자기 자신. 이 메울 수 없는 간극이 그녀의 망상 장애의 근원일 듯. 최후의 일격으로 그녀의 머리를 깨버린 것은 결국 돼지 동상! 넘 잼나~"
10,마지막의 그 타자기로 대갈통을 후려까는 그시원함을 다른영화에서 느낄수있을까
9,보는 동안 단 한번도 시계를 보지 않았다.
9,어느 한 여자의 싸이코적인 광기 이야기. 잼있었네요.
박하사탕
10,한해한해 더해가는 삶의 무게에 비례해 보기가 점점 두려워지는 영화.
10,공포영화보다 이런 영화가 더 무섭다..
10,간혹 한국영화 전체를 까내리고 싶을때가 많은데 그렇게 못하는것이 바로 이 영화 때문이다. 10대들은 이 영화보고 별 느낌이 없는게 당연하다  평점참여에 10대가 14%인데  이 14%만 없었다면 이 영화 평점은 9점후반대가 될것이다
9,"시간이란 철길을 돌려서 풀어내는 한 인간의 인생, 그 야트막한 언덕 위에 무던히도 날 선 역사들이 잡초처럼 우거져 있다. 차라리 이름없어서 순수함 가득할 들꽃 하나, 아름드리 박하향 가득 흩날릴 바람 한 점조차 그곳에선 정녕 허락될 수 없는가?"
10,최고의 한국 영화!..이 때의 설경구가 그립다 주인공 김영호 처럼 변해버린 그..
10,이런게 명작이지
10,관객도 똑같이 아파해야 완전하게 체험하고 이해할수 있는 영화. 설경구는 정말 목숨 내놓고 연기한거 같다.
9,순수는 기차를 타고 절망으로 간다.  하지만 영화이기에 절망은 순수를 향한다.
10,먼저 제의 들어온 배우들 있었는데 설경구 아니면 누가 이 역을 제대로 소화했을까 .  당시 무명 배우가 이런 연기를 했다는게 놀랍네
10,"발에 물이 차서,,,,,,,,,,,,"
아들
9,아비이기에 복수감이 차오르지만 또한 인간이기에 애처로운 너를 나는 용서한다.
9,갑자기 나온 엔딩 크레딧 때문에 너무 놀람. 관객을 그렇게 예민하게 만들다니..
9,다르덴 형제는 어디서 이런 기발한 소재를 찾아낼까?시종일관 인물의 뒤를 쫓는 핸드헬드 카메라가 불편하고 불안하고 쫓기는 심리를 잘 표현해 준다.
9,"다르덴, 경외심마저 느껴진다"
10,다르덴형제는 이미 나쁜 영화를 만들 수 없는 경지에 올랐다
10,요즘 영화들에서 좀처럼 만나기 힘든 순간.. 진심으로 감동받았다..
10,최근 다르덴 형제 작품에 푹빠졌다 로제타와 버금가는 감동적인 영화 추천드립니다
10,"결코 하나로 귀결되지 않는 인간의 심리, 지려버렸다."
10,"올리비에 구르메는 연기하지 않는 것처럼 연기하고, 카메라는 없는 듯 존재하는 마법같은 영화"
10,너무나 일상적이기에 그때마다 내뱉는 대사들이 마치 물가에 떨어지는 소리없는 바위같다.
아멜리에
9,고독이 꼭 슬퍼야만하는건 아니죠
10,너무 사랑스러운 영화 ㅎ
10,감정을 어찌할 줄 몰라서 계획하는 여자를 어찌 안 좋아하겠어
10,사랑스러움의 끝
8,아주이쁜영화한편잘봤음
9,"이 세상에 작은 친절이, 관심과 애정이 얼마나 중요한가"
10,난 이 감독이 좋다
10,슬픔을 가진 사랑스런 아멜리에
8,"비현실적인 화사함과 발랄함, 그리고 사탕같은 달콤함. 그리고 그 속에 숨어 있는 쓰디쓰고 우울한 우리네 인생들을 부드럽게 위로해준다."
10,사운트 트랙이 어쩜 이리 영화랑 잘어울릴까.
에이리언
10,1979년 작 영화가 2013년 작 영화보다 더 우수하다니
10,70년대 작품인데 7광구보다 70배 이상은 낫네
10,프로메테우스 때문에 다시 찾아 보았다. 역시 최고의 SF물
10,희대의  걸작
10,어릴적에 보고 정말 반한영화... sf영화의 신기원을 이룬....... 에이리언 관련영화 중 오리지널 영화... 이영화 이후 90년대까지 에이리언 붐을이룸..... 유사 영화가 엄청 쏟아짐....
10,지금기준을 들이미는사람은 뭔가요; 이순신 장군이 현대전 오면 발린다는 얘기랑 다를게 뭐임;; 1979년도에 저런 상상력과 연출이라니.. 시대를 앞서간 SF의 영원한 걸작. 재미도 감동도 없이 CG 떡칠이나 하는 쓰레기같은 요즘 SF들은 반성좀 하길..
10,에일리언 시리즈 중 제일 재밌다 어제 감독판 봤는데 우리나라영화보다 30년이상앞섬
10,말이 안나온다. 첫 장면에서 우주선 내부 보여주는 씬 이게 79년도 작품이란게 상상이 안갈정도로 엄청난 퀄리티를 보여준다. 영화 세트 하나하나가 시대를 앞서가는 SF 신기원을 이룬 명작
9,렘버트 내가 죽이고 싶어지네 어휴 ㅋㅋ
10,"2,3,4 편을 보고나니 더욱 돋보인 에어리언 1편 액션과 화려한 볼거리가아닌 정체를 모르는것이 가져다 주는 공포를 느낄수있는"
에이리언 2
10,개인적으로 그어떤영화도 T2의 경쟁상대로 갖다붙이지않는데 유일하게 대적할만한 작품이 에이리언2임.
10,제임스 카메룬 : 전편보다 나은 속편이 없다고?? 여깄지롱
10,"공포, 스릴, 밀리터리, 괴물  4박자의 환상적조화 86년 영화다.... 요새 영화 반성좀 해라.."
10,무삭제 원판 구해서 꼭 보세요.  케이블에서 무삭제 원판 해줬으면 좋겠네요. 그 어떤 칭찬을 해도 모자를 SF 스릴러물 중 전무후무한 역작... 제가 죽기 전까지 에일리언2를 능가한 아니 근접한 영화가 나올까 30여년 지나도 안 나왔는데 말이죠.
10,아니 어떻게 2011년작 7광구보다 86년작 에일리언 2편이 훨씬 더 낫다는 생각이...
10,"내 인생 통틀어 5손가락 안에 드는 명작. 에이리언은 4편까지 나왔는데 그 중 단연 1위인 것이 에이리언2!!! 스토리, 연출, 효과,  무기/장비 등 대박!!! 최신 SF영화까지 포함해도 감히 금세기 최고의 SF영화라 단언한다."
10,이게 80년대 영화란다 근데 퀄리티를 봐라 ㅎㄷㄷ진짜 괜히 제임스 카메론이 아니다.
10,아직도 기억나는 게에이리언들이 떼로 오는데 분명 게이트를 통과했다는 레이더가 번쩍번쩍그런데 천장타고 폭풍러쉬하던 그 장면; 리플리가 막판에 소녀구하로 가는 장면; 명작입니다;
10,스릴과 긴장감은 역대최고다  어떤 영화도 에일리언2를 따라올수 없다.
10,이거 안 봤으면 SF 영화 봤다고 하지 마라. 쪽 팔린다.
여배우는 오늘도
9,여배우의 현실적인 이야기를 소재로 해서 무거우면 어떡하나 걱정했는데 유쾌하고 공감되게 풀어나가셔서 70분이라는 시간이 훅 지나갔습니다 그러면서도 전달하고 싶은 메세지가 명확하게 드러나는 영화입니다 문소리 감독님 화이팅!!
10,"차려진 밥상을 먹기만 하다가 이제 아무도 밥을 차려주지 않아 본인이 밥상을 차려먹는다는 생각으로 만든 영화.가볍고 유쾌해보이지만 그 안을 들여다보면 그렇지않은, 여배우의 삶의 한면을 보여주는 깊이 있는 좋은 영화! 문소리 감독님이자배우님 화이팅!!"
10,"비밀은없다, 미씽, 여배우는 달린다~몇년사이 재미있게 본 한국용화의 공통점 &#39;여성감독&#39;이라는 점입니다. 문소리감독님~좋은 영화 감사하구요. 오랜만에 영화를 보면서 소리내서 웃었어요. 영화가 술을 불러서 술은 못 줄이겠네요.^^"
10,여배우가 아니어도 여성이라면 모두 공감할 이야기
10,"문소리 감독을 응원하며 네이버에 처음 댓글도 남겨 봅니다오랜만에, 나의 현실과도 이어지는 이야기를 무겁지 않게, 진솔하게 전하는 영화를 보며 유쾌하고도 짠했어요다음에 좀 더 본격적인 장편으로도 뵐 수 있으면 좋겠습니다! 힘내세요! :)"
9,문소리의 재치가 한국 사회를 담다. 화려한 여배우도 82년생 김지영임을
9,홍상수의  사랑  이야기보다  훨씬  짜임새있는  여배우  분투기
9,남탕과 조폭의 향연이 된지 오래인 영화판에서 정말 오랜만에 여배우 원톱의 영화를 만났다 . 이것만으로도 흡족. 문소리 배우의 매력을 또한번 느낀 시간!
10,배우의 삶의 이면을 다루고 있지만 &#39;남자배우&#39;들은 이 영화에 깊게 이입하지 못할것 같고 오히려 사회 곳곳의 &#39;일하는 여성&#39;들이 공감할 이야기인 것 같음. 하지만 다 떠나서 오락적으로도 훌륭했다. 유머러스하고 재밌었음!
9,"오늘도, 달린다. 유쾌한 영화였어요."
조디악
10,쓰레기 한국영화엔  9점 10점 퍼주면서 이 명작엔 평점 준 꼬라지  봐라
9,후반부에.. 밥 본이란 사람 집에 찾아갔다가.. 포스터에 대한 진실을 듣고 오줌지릴뻔했다....
8,데이빗 핀처의 편집은 진짜 언제봐도 좋다.
9,마지막 그레이스미스가 리앨런과 둘이 말없이 쳐다보는 장면은대단했음
